# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,-0.0070451773304720045,0,3.0,-0.01976041154977565,0.0,0.0,-0.07869513090849828
 0.08972333188182596,1.012075414334677,2.99999851518844,-0.0070451773304720045,0.2691699956454779,3.0,-0.01976041154977565,-0.007060789347986931,-0.36627415536015856,-0.5639593659804352
 0.12728145103221722,1.0243008507682843,2.9999940766340982,-0.020801745699197755,0.38184435309665166,3.0,-0.01889532771637061,-0.028242042411459226,-0.4578535982255233,-1.2136812494332487
 0.1563651762937188,1.0366750994451848,2.9999867081574805,-0.0341178339599788,0.46909552888115635,2.999999999999999,-0.018080191859632205,-0.06354041442501179,-0.5212923528943867,-1.9974153059252064
 0.1811021034590063,1.049196950509742,2.999976433579093,-0.047013004925348593,0.5433063103770188,2.9999999999999987,-0.01731140383073881,-0.11295033136651407,-0.5682928552435904,-2.889245277357233
 0.20308488905652541,1.06186519410632,2.9999632767194426,-0.059505664918770414,0.6092546671695762,3.0000000000000013,-0.01658567123283106,-0.1764639908373028,-0.604095092250117,-3.8721700799395053
 0.22312723504205786,1.0746786203792813,2.999947261399035,-0.0716131477658094,0.6693817051261736,3.0,-0.01589997903076178,-0.2540713632942772,-0.6316731293689434,-4.933906474939814
 0.24171064978757337,1.0876360194729902,2.999928411438377,-0.08335179151247014,0.7251319493627201,3.0,-0.015251564200960702,-0.34576019363366817,-0.6529353324715418,-6.065031826744196
 0.2591476249780871,1.1007361815318097,2.999906750657974,-0.09473700870578625,0.7774428749342611,2.999999999999995,-0.014637889601902597,-0.45151600312628276,-0.669202817297422,-7.258020041595583
 0.2756543427731535,1.1139778967001035,2.9998823028783335,-0.10578335075857817,0.8269630283194603,3.0,-0.014056622606288344,-0.5713220917038372,-0.6814384677504717,-8.506682803202684
 0.2913875553530177,1.127359955122235,2.9998550919199616,-0.11650456703179328,0.874162666059053,3.0000000000000036,-0.013505618548074338,-0.7051595405961002,-0.6903705114453226,-9.805819178894502
 0.3064650998217692,1.1408811469425677,2.999825141603364,-0.12691365911802488,0.9193952994653077,3.0000000000000075,-0.012982900129633544,-0.8530072153184187,-0.6965651590119294,-11.150982559885591
 0.32097813065304287,1.154540262305465,2.9997924757490475,-0.13702293074675603,0.9629343919591288,3.0000000000000075,-0.01248664395787646,-1.014841769009033,-0.7004721541700096,-12.538318399363083
 0.3349988207892709,1.1683360913552905,2.9997571181775182,-0.1468440337694299,1.0049964623678127,2.999999999999988,-0.012015166693046832,-1.1906376461158694,-0.7024548115706281,-13.964447051297231
 0.34858542680519305,1.1822674242364073,2.9997190927092823,-0.15638801053822884,1.045756280415579,2.999999999999996,-0.01156691195789444,-1.3803670864320507,-0.7028106460529197,-15.426376625630747
 0.36178574260126534,1.1963330510931793,2.9996784231648466,-0.16566533301096897,1.085357227803796,3.0,-0.011140439697655479,-1.5840001294795245,-0.7017860203336254,-16.92143655417507
 0.3746395265612942,1.2105317620699698,2.999635133364716,-0.1746859389025058,1.1239185796838824,2.9999999999999956,-0.010734416703025294,-1.8015046192402258,-0.6995868302031164,-18.44722588487761
 0.3871802517325098,1.224862347311142,2.999589247129399,-0.18345926507348498,1.1615407551975292,2.999999999999991,-0.010347606027429939,-2.032846209233811,-0.6963864938917937,-20.001572322652972
 0.39943639613721676,1.2393235969610599,2.9995407882794005,-0.19199427850411038,1.1983091884116501,3.0000000000000044,-0.009978860585688578,-2.2779883679414357,-0.6923320299123982,-21.582499286442413
 0.4114324125946647,1.2539143011640865,2.999489780635227,-0.20029950492895782,1.2342972377839938,2.9999999999999956,-0.009627113348062264,-2.5368923845744566,-0.6875487754968008,-23.1881990616386
 0.42318947013450137,1.2686332500645858,2.999436248017385,-0.20838305544391797,1.2695684104035039,3.0,-0.00929137354526013,-2.809517375187329,-0.6821440923987014,-24.81701066575319
 0.4347260293842193,1.2834792338069207,2.9993802142463806,-0.21625265118272063,1.3041780881526577,3.000000000000005,-0.008970718491936598,-3.095820289133672,-0.6762103220466135,-26.467401412969608
 0.4460582951420435,1.298451042535455,2.99932170314272,-0.22391564626033675,1.3381748854261302,2.9999999999999902,-0.008664288690406502,-3.3957559158644552,-0.6698271650036047,-28.137951419993726
 0.45720057666506886,1.3135474663945519,2.9992607385269103,-0.23137904910457688,1.3716017299952064,3.000000000000005,-0.008371283535936878,-3.709276892067237,-0.663063618295929,-29.827340478401677
 0.4681655776283635,1.3287672955285754,2.9991973442194566,-0.23864954231791738,1.4044967328850904,3.0,-0.008090955699688492,-4.036333709145429,-0.6559795643424581,-31.534336851197562
 0.47896463179898896,1.3441093200818883,2.9991315440408655,-0.24573350116807488,1.4368938953969668,3.00000000000001,-0.007822606971323308,-4.376874721036262,-0.64862708818022,-33.257787648919155
 0.4896078963199684,1.3595723301988545,2.9990633618116447,-0.2526370108430496,1.4688236889599053,3.0000000000000155,-0.0075655841588006655,-4.730846152366272,-0.6410515755024847,-34.99661051361129
 0.5001045115402893,1.3751551160238373,2.9989928213522985,-0.2593658825674797,1.5003135346208682,3.000000000000016,-0.007319278486297146,-5.098192106943087,-0.6332926261619699,-36.749786394185755
 0.5104627341856107,1.3908564677012003,2.998919946483335,-0.26592566858890565,1.5313882025568324,3.0,-0.00708311870450368,-5.478854576582066,-0.6253848397536763,-38.5163532391139
